PlayerId,Name,Team,Acquired,Division,controlled_years,war_under_control,salary_under_control,surplus_value_under_control,aav,war_per_year_of_control
404,CC Sabathia,NYY,Free Agency,AL East,1,0.5,8,-4.007142400000001,8,0.5
494,Fernando Rodney,OAK,Traded,AL West,1,-1,5.2,-13.191713920000002,5.2,-1
785,Todd Frazier,NYM,Free Agency,NL East,1,1.4,9,2.0150848000000003,9,1.4
1118,Marco Estrada,OAK,Free Agency,AL West,1,-0,4,-4.22816128,4,0
1157,Tommy Hunter,PHI,Free Agency,NL East,1,-0.1,9,-9.59778432,9,-0.1
1177,Albert Pujols,LAA,Free Agency,AL West,3,-7.2,85.1,-145.097747249248,28.366666666666664,-2.4
1247,Adam Ottavino,NYY,Free Agency,AL East,3,-0.7,26.4,-32.286813277468795,8.799999999999999,-0.2
1433,Wilson Ramos,NYM,Free Agency,NL East,2,1.8,17.3,-3.036241147200001,8.65,0.9
1581,Sean Doolittle,WSN,Traded,NL East,1,0.7,6,-0.5771321600000006,6,0.7
1744,Miguel Cabrera,DET,Traded,AL Central,5,-7.2,147.4,-210.51166196436577,29.48,-1.4
1890,Matt Moore,DET,Free Agency,AL Central,1,0.1,2.5,-1.7993855999999995,2.5,0.1
1943,Zack Greinke,ARI,Free Agency,NL West,3,4,102.3,-69.72079916855999,34.1,1.3
1994,Ivan Nova,CHW,Traded,AL Central,1,0.7,9.2,-3.8790879999999994,9.2,0.7
2036,Clayton Kershaw,LAD,Amateur Draft,NL West,3,6.6,91,-36.45629057176,30.333333333333332,2.2
2136,David Peralta,ARI,Free Agency,NL West,2,3.6,15,13.92083886826666,7.5,1.8
2151,Edwin Encarnacion,SEA,Traded,AL West,1,0.8,21.7,-15.484016000000002,21.7,0.8
2391,Hector Rondon,HOU,Free Agency,AL West,1,0.2,4.5,-2.559850879999999,4.5,0.2
2396,Carlos Santana,CLE,Traded,AL Central,2,2.4,40.7,-20.969372088,20.35,1.2
2429,Corey Kluber,CLE,Traded,AL Central,1,4.1,17,15.630771200000005,17,4.1
2434,Nelson Cruz,MIN,Free Agency,AL Central,1,1.6,14,-1.0754047999999976,14,1.6
2520,Lance Lynn,TEX,Free Agency,AL West,3,2.1,29.3,-12.614959985140011,9.766666666666667,0.7
2530,Yonder Alonso,CHW,Traded,AL Central,1,0.7,8,-2.2397561600000007,8,0.7
2608,Jhoulys Chacin,MIL,Free Agency,NL Central,1,1.3,6.8,3.8154719999999998,6.8,1.3
2616,Zack Cozart,LAA,Free Agency,AL West,2,1.4,25.1,-13.598358251199999,12.55,0.7
2660,Brett Cecil,STL,Free Agency,NL Central,2,-1.8,14.8,-29.798610529600005,7.4,-0.9
2717,Rick Porcello,BOS,Traded,AL East,1,1.5,21.1,-8.995513600000002,21.1,1.5
2829,Manny Pina,MIL,Traded,NL Central,3,0.9,2,4.77644472527,0.6666666666666666,0.3
2882,Luis Avilan,NYM,Free Agency,NL East,1,0.2,1.6,0.13399167999999984,1.6,0.2
2900,Roberto Perez,CLE,Amateur Draft,AL Central,2,0.2,6.2,-4.514578266239999,3.1,0.1
2967,Tommy Pham,TBR,Traded,AL East,3,8.4,19.9,48.883474475743995,6.633333333333333,2.8
3086,Mitch Moreland,BOS,Free Agency,AL East,1,0.1,6.5,-5.485178240000001,6.5,0.1
3096,Kenley Jansen,LAD,Free Agency,NL West,3,0.6,56.1,-51.230701413695996,18.7,0.2
3132,Tony Watson,SFG,Free Agency,NL West,1,0.1,3.5,-2.966472384000001,3.5,0.1
3137,Max Scherzer,WSN,Free Agency,NL East,3,12.6,123.6,-19.959763989640017,41.199999999999996,4.2
3142,Robinson Chirinos,HOU,Free Agency,AL West,1,-0.1,5.8,-6.800396544,5.8,-0.1
3174,Shin-Soo Choo,TEX,Free Agency,AL West,2,0.2,41.5,-39.7918531264,20.75,0.1
3184,David Price,BOS,Free Agency,AL East,4,1.8,122.9,-108.6854374991104,30.725,0.4
3192,Will Harris,HOU,Waivers,AL West,1,-0,4.2,-4.349605759999999,4.2,0
3240,Zack Britton,NYY,Free Agency,AL East,3,-1.8,38.2,-53.249853012304,12.733333333333334,-0.6
3254,Jeff Samardzija,SFG,Free Agency,NL West,2,0,39.2,-39.062630918400004,19.6,0
3256,Welington Castillo,CHW,Free Agency,AL Central,1,0.7,7.2,-1.7899001599999984,7.2,0.7
3269,Robinson Cano,NYM,Traded,NL East,5,1.6,114.9,-103.1718953241991,22.98,0.3
3281,Joe Smith,HOU,Free Agency,AL West,1,-0.4,8,-11.20295552,8,-0.4
3284,Anibal Sanchez,WSN,Free Agency,NL East,2,0.6,12.8,-7.826058508800001,6.4,0.3
3312,Martin Prado,MIA,Traded,NL East,1,-0.5,15,-19.279852288,15,-0.5
3321,Darren O'Day,ATL,,NL East,1,-0.7,9,-14.733945216,9,-0.7
3410,Ryan Braun,MIL,Amateur Draft,NL Central,2,0.4,35.6,-32.543949984,17.8,0.2
3448,Jeff Mathis,TEX,Free Agency,AL West,2,-0.8,6.2,-12.687899795200003,3.1,-0.4
3473,Anthony Rizzo,CHC,Traded,NL Central,1,2.7,12.3,9.544700800000001,12.3,2.7
3516,Eric Hosmer,SDP,Free Agency,NL West,5,-0.1,93.2,-95.15496980225868,18.64,-0
3531,Troy Tulowitzki,NYY,Free Agency,AL East,1,-0.2,20,-21.955507904,20,-0.2
3542,Danny Duffy,KCR,Amateur Draft,AL Central,3,2.4,45,-25.4859475166,15,0.8
3543,Clay Buchholz,TOR,Free Agency,AL East,1,-0,3,-3.0219283200000007,3,0
3551,Clayton Richard,TOR,,AL East,1,-0.2,3,-4.712151680000001,3,-0.2
3892,Josh Reddick,HOU,Free Agency,AL West,2,1.9,25.7,-10.269157663999998,12.85,1
4020,Yusmeiro Petit,OAK,Free Agency,AL West,1,-0.1,5.5,-6.35967616,5.5,-0.1
4062,Dexter Fowler,STL,Free Agency,NL Central,3,-1.7,48.4,-62.54736864884,16.133333333333333,-0.6
4070,Pedro Strop,CHC,Traded,NL Central,1,-0.1,6.2,-6.7636217599999995,6.2,-0.1
4090,Luke Gregerson,STL,Free Agency,NL Central,1,-0.9,5,-11.98191872,5,-0.9
4106,Michael Brantley,HOU,Free Agency,AL West,2,3,31.7,-7.03541685824,15.85,1.5
4141,Derek Holland,SFG,Free Agency,NL West,1,0.2,6.5,-4.66394368,6.5,0.2
4153,Jake Arrieta,PHI,Free Agency,NL East,2,1.8,44.6,-30.180276223999996,22.3,0.9
4220,Ryan Zimmerman,WSN,Amateur Draft,NL East,1,0.8,18,-11.434355199999999,18,0.8
4229,Howie Kendrick,WSN,Free Agency,NL East,1,0.1,4,-3.56622912,4,0.1
4264,Mark Melancon,SFG,Free Agency,NL West,2,-1.2,27.7,-37.4243224576,13.85,-0.6
4301,Justin Wilson,NYM,Free Agency,NL East,2,-0.3,9.9,-12.3996361536,4.95,-0.2
4314,Joey Votto,CIN,Amateur Draft,NL Central,5,7.5,119.7,-57.67704064649791,23.94,1.5
4316,Daniel Murphy,COL,Free Agency,NL West,2,2.2,17.8,-0.13862758399999642,8.9,1.1
4338,Tyler Chatwood,CHC,Free Agency,NL Central,2,-0.6,25.2,-30.403967366400003,12.6,-0.3
4371,Jeremy Hellickson,WSN,Free Agency,NL East,1,0.3,1.3,1.1952601600000008,1.3,0.3
4418,Jed Lowrie,NYM,,NL East,2,4.5,19.8,16.472458054400015,9.9,2.2
4505,Jordan Zimmermann,DET,Free Agency,AL Central,2,-0.1,49.5,-50.1192973248,24.75,-0
4579,Starlin Castro,MIA,Traded,NL East,1,1.8,11.9,2.192460799999999,11.9,1.8
4616,Russell Martin,LAD,Traded,NL West,1,0.8,20,-13.339705599999998,20,0.8
4676,Charlie Morton,TBR,Free Agency,AL East,2,2,29.7,-13.626231942399997,14.85,1
4682,Pat Neshek,PHI,Free Agency,NL East,1,-0.5,7.8,-11.59659008,7.8,-0.5
4696,Nate Jones,CHW,Amateur Draft,AL Central,1,-0.5,4.7,-8.363769472000001,4.7,-0.5
4727,Jacoby Ellsbury,NYY,Free Agency,AL East,2,-1.1,41.8,-51.10219368,20.9,-0.6
4747,Curtis Granderson,MIA,Free Agency,NL East,1,0.4,1.8,1.2978336000000006,1.8,0.4
4772,Felix Hernandez,SEA,Amateur Free Agent,AL West,1,-0.4,27.9,-31.12855744,27.9,-0.4
4776,Matt Shoemaker,TOR,Free Agency,AL East,2,-0.6,7.5,-12.077539196266663,3.75,-0.3
4806,Rich Hill,LAD,Traded,NL West,1,0.3,18.7,-15.942326400000004,18.7,0.3
4810,Brian McCann,ATL,Free Agency,NL East,1,0.3,2,0.2558380800000002,2,0.3
4866,Jarrod Dyson,ARI,Free Agency,NL West,1,0.4,3.8,-0.8772371200000002,3.8,0.4
4869,Mike Montgomery,CHC,Traded,NL Central,3,1,11.9,-4.059836158656005,3.966666666666667,0.3
4892,Mike Moustakas,MIL,Free Agency,NL Central,1,1.6,7,6.046722559999997,7,1.6
4922,Ender Inciarte,ATL,Traded,NL East,3,6.1,21.6,28.658871241640004,7.2,2
4930,Jon Lester,CHC,Free Agency,NL Central,2,1.7,47.1,-33.403203072,23.55,0.8
4940,Jason Heyward,CHC,Free Agency,NL Central,5,1.7,101.4,-87.79763219493032,20.28,0.3
4949,Giancarlo Stanton,NYY,Traded,AL East,5,14.9,135.7,-10.1370225549881,27.139999999999997,3
4962,Asdrubal Cabrera,TEX,Free Agency,AL West,1,1.5,3.5,8.4236416,3.5,1.5
4972,Cole Hamels,CHC,Traded,NL Central,1,0.8,20,-13.858207999999998,20,0.8
5038,Josh Donaldson,ATL,Free Agency,NL East,1,2.1,23,-6.560467199999998,23,2.1
5114,Jeurys Familia,NYM,Free Agency,NL East,3,1,29.3,-21.357205682139995,9.766666666666667,0.3
5209,Alex Gordon,KCR,Free Agency,AL Central,1,0.3,20,-17.48575552,20,0.3
5222,Justin Upton,LAA,Traded,AL West,4,7.3,86.8,-26.23806685016241,21.7,1.8
5227,Jon Jay,CHW,,AL Central,1,0.5,4,-0.19590271999999942,4,0.5
5235,Justin Turner,LAD,Free Agency,NL West,2,5.5,38.6,6.335015103999993,19.3,2.8
5254,Robbie Grossman,OAK,Free Agency,AL West,2,0.6,4.9,-0.09437675520000077,2.45,0.3
5273,Sandy Leon,BOS,Purchased,AL East,2,0.7,6.1,-0.8239091200000002,3.05,0.4
5275,Francisco Cervelli,PIT,Traded,NL Central,1,1.3,11.5,-1.1986483199999984,11.5,1.3
5297,Aaron Hicks,NYY,Traded,AL East,5,10.8,47.2,43.32560325578735,9.440000000000001,2.2
5343,Brandon Crawford,SFG,Amateur Draft,NL West,3,3.1,44.6,-19.482909273919994,14.866666666666667,1
5358,Jose Alvarez,PHI,Traded,NL East,2,0.2,4.8,-2.9281114647999997,2.4,0.1
5361,Freddie Freeman,ATL,Amateur Draft,NL East,3,10.7,63.6,24.553386480159997,21.2,3.6
5372,Michael Pineda,MIN,Free Agency,AL Central,1,0.1,8,-7.120192,8,0.1
5384,Juan Lagares,NYM,Amateur Free Agent,NL East,1,0.7,9,-3.5971712,9,0.7
5401,Brad Peacock,HOU,Traded,AL West,2,0.7,7.7,-1.921391755679997,3.85,0.4
5417,Jose Altuve,HOU,Amateur Free Agent,AL West,5,19.9,119.4,48.23850199924987,23.880000000000003,4
5448,Jesse Chavez,TEX,Free Agency,AL West,2,-1.1,7.9,-16.997128936960003,3.95,-0.6
5491,Austin Romine,NYY,Amateur Draft,AL East,1,0.5,1.8,1.8791564799999996,1.8,0.5
5497,Marwin Gonzalez,MIN,Free Agency,AL Central,2,3,20.8,3.7550124480000004,10.4,1.5
5498,Arodys Vizcaino,ATL,Traded,NL East,1,-0,4.8,-4.9099008,4.8,0
5524,Madison Bumgarner,SFG,Amateur Draft,NL West,1,1,12,-3.9352768000000005,12,1
5631,Matt Kemp,CIN,Traded,NL Central,1,0.2,21.8,-20.20625536,21.8,0.2
5667,Steven Souza Jr.,ARI,Traded,NL West,2,1.1,10.2,-1.5222752544000002,5.1,0.6
5751,Hernan Perez,MIL,Waivers,NL Central,2,1.1,6.2,2.967215675200001,3.1,0.6
5760,Avisail Garcia,TBR,Free Agency,AL East,1,1.2,3.5,6.496968320000001,3.5,1.2
5827,Wilmer Flores,ARI,Free Agency,NL West,1,0.7,3.8,2.0144294400000007,3.8,0.7
5867,Danny Salazar,CLE,Amateur Free Agent,AL Central,2,0.5,9.6,-5.986562440000002,4.8,0.2
5913,Leury Garcia,CHW,Traded,AL Central,2,0.7,3.8,1.6418191390400008,1.9,0.4
5930,Nick Markakis,ATL,Free Agency,NL East,1,0.9,4,2.82866048,4,0.9
5933,Jean Segura,PHI,Traded,NL East,4,9.6,57.5,22.033906776999963,14.375,2.4
6012,Didi Gregorius,NYY,Traded,AL East,1,3.5,11.8,16.3529888,11.8,3.5
6033,Kelvin Herrera,CHW,Free Agency,AL Central,2,-0.3,16.8,-19.6335684704,8.4,-0.2
6153,Eduardo Escobar,ARI,Traded,NL West,3,4.7,20.5,18.22800362979601,6.833333333333333,1.6
6184,J.D. Martinez,BOS,Free Agency,AL East,4,11.4,83.6,10.680083322945045,20.9,2.8
6195,Ian Kinsler,SDP,Free Agency,NL West,2,1.9,7.4,7.577460648000001,3.7,1
6216,Dellin Betances,NYY,Amateur Draft,AL East,1,0.9,7.1,-0.24997760000000024,7.1,0.9
6249,Trevor Cahill,LAA,Free Agency,AL West,1,0.5,9,-4.76048864,9,0.5
6345,Chris Archer,PIT,Traded,NL Central,1,2.1,7.7,8.745532799999998,7.7,2.1
6368,Adam Jones,ARI,Free Agency,NL West,1,0.4,3,0.47878784000000163,3,0.4
6397,Jake Odorizzi,MIN,Traded,AL Central,1,1.2,9.5,-0.2315202559999996,9.5,1.2
6483,Steve Cishek,CHC,Free Agency,NL Central,1,-0,6.5,-6.56753152,6.5,0
6547,Jordy Mercer,DET,Free Agency,AL Central,1,0.7,5.2,0.01908159999999981,5.2,0.7
6562,Alex Cobb,BAL,Free Agency,AL East,3,0.7,42.1,-36.76152881880001,14.033333333333333,0.2
6609,Freddy Galvis,TOR,Free Agency,AL East,1,1.2,4,5.239468799999999,4,1.2
6632,Carlos Carrasco,CLE,Traded,AL Central,4,11.2,42.5,51.04843219891279,10.625,2.8
6661,Alex Colome,CHW,Traded,AL Central,2,0.3,18.1,-15.981920677599998,9.05,0.2
6785,Andrew Miller,STL,Free Agency,NL Central,2,-0.1,22.3,-23.018064304000003,11.15,-0
6797,Julio Teheran,ATL,Amateur Free Agent,NL East,1,0.6,11.2,-6.628928,11.2,0.6
6848,Eduardo Nunez,BOS,Free Agency,AL East,1,0.4,5,-2.0241651200000006,5,0.4
6876,Mark Trumbo,BAL,Free Agency,AL East,1,-0.3,13.5,-15.69711104,13.5,-0.3
6885,Ian Desmond,COL,Free Agency,NL West,3,-4.1,37.3,-71.831862061248,12.433333333333332,-1.4
6887,Martin Maldonado,KCR,Free Agency,AL Central,1,1.5,2.5,9.243654399999997,2.5,1.5
6893,Johnny Cueto,SFG,Free Agency,NL West,3,-1,64.1,-72.190488875324,21.366666666666664,-0.3
6895,Chase Anderson,MIL,Traded,NL Central,2,0.3,7,-4.255495203200001,3.5,0.2
6902,Martin Perez,MIN,Free Agency,AL Central,1,0.5,3.5,0.7202918399999998,3.5,0.5
6941,Joakim Soria,OAK,Free Agency,AL West,2,0.5,14.8,-11.010097462400001,7.4,0.2
6986,Ian Kennedy,KCR,Free Agency,AL Central,2,-0.9,32.6,-39.81225524608,16.3,-0.4
7005,Ryan Pressly,HOU,Traded,AL West,3,0.3,19.8,-17.662849201291998,6.6000000000000005,0.1
7007,Yadier Molina,STL,Amateur Draft,NL Central,2,1.8,39.6,-25.453580224000003,19.8,0.9
7185,Logan Forsythe,TEX,Free Agency,AL West,1,0.4,2,0.94821248,2,0.4
7196,Greg Holland,ARI,Free Agency,NL West,1,-0.3,3.2,-5.93479232,3.2,-0.3
7274,Craig Stammen,SDP,Free Agency,NL West,1,0.2,2.2,-0.8467056768000001,2.2,0.2
7287,Carlos Gonzalez,CLE,Free Agency,AL Central,1,0.6,2,2.966674239999999,2,0.6
7304,Salvador Perez,KCR,Amateur Free Agent,AL Central,3,0.7,38.7,-33.296224498095995,12.9,0.2
7410,J.A. Happ,NYY,Traded,AL East,2,2,33.6,-17.144567455999997,16.8,1
7435,Ben Zobrist,CHC,Free Agency,NL Central,1,1.3,12.5,-1.7104108799999995,12.5,1.3
7441,Wade Davis,COL,Free Agency,NL West,2,-0.4,34.6,-38.054830841599994,17.3,-0.2
7448,Gio Gonzalez,NYY,,AL East,1,1.3,0.1,10.328300799999997,0.1,1.3
7466,Anthony Swarzak,SEA,Traded,AL West,1,-0.5,8.5,-12.39625472,8.5,-0.5
7476,Alex Avila,ARI,Free Agency,NL West,1,0.6,4.2,0.24328511999999947,4.2,0.6
7531,Collin McHugh,HOU,Waivers,AL West,1,0.5,5.8,-1.4788607999999988,5.8,0.5
7539,Neil Walker,MIA,Free Agency,NL East,1,0.5,2,1.629297664000001,2,0.5
7550,Jake McGee,COL,Free Agency,NL West,2,-1.3,17.8,-28.377631120000004,8.9,-0.6
7555,Nick Vincent,SFG,Free Agency,NL West,1,0.1,1.8,-1.2953817600000006,1.8,0.1
7571,Lonnie Chisenhall,PIT,,NL Central,1,0.7,2.8,2.83420352,2.8,0.7
7731,Juan Nicasio,PHI,Traded,NL East,1,0.1,9.2,-8.1968736,9.2,0.1
7739,Travis d'Arnaud,NYM,Traded,NL East,1,0.5,3.5,0.4792381440000004,3.5,0.5
7754,Mike Fiers,OAK,Traded,AL West,2,-0.4,13.9,-17.27851019072,6.95,-0.2
7802,Miguel Rojas,MIA,Traded,NL East,2,1.2,7.8,1.9966157048000017,3.9,0.6
7859,Charlie Blackmon,COL,Amateur Draft,NL West,3,6.9,63.1,-6.1703462719600015,21.033333333333335,2.3
7870,Jonathan Lucroy,LAA,Free Agency,AL West,1,-0.1,3.4,-4.1971948800000005,3.4,-0.1
7872,Tyson Ross,DET,Free Agency,AL Central,1,-0.1,5.8,-6.681231424,5.8,-0.1
7949,Tim Beckham,SEA,Free Agency,AL West,2,1.1,4.3,4.966229007200003,2.15,0.6
7996,Jose Martinez,STL,Purchased,NL Central,4,2.5,11.2,8.949363845047836,2.8,0.6
8044,Jason Vargas,NYM,Free Agency,NL East,1,-0.4,8,-11.303981440000001,8,-0.4
8048,Will Smith,SFG,Traded,NL West,1,0.6,4.2,0.6869440000000004,4.2,0.6
8090,Matt Carpenter,STL,Amateur Draft,NL Central,3,6.7,50.6,4.578494277720004,16.866666666666667,2.2
8110,Bryan Shaw,COL,Free Agency,NL West,2,-1.1,17.3,-26.387744057600003,8.65,-0.6
8202,Josh Harrison,DET,Free Agency,AL Central,1,0.7,2,3.43800832,2,0.7
8203,Dee Gordon,SEA,Traded,AL West,2,1.2,26.8,-17.19488651008,13.4,0.6
8223,Brett Anderson,OAK,Free Agency,AL West,1,0.1,1.5,-0.5926406399999999,1.5,0.1
8241,David Robertson,PHI,Free Agency,NL East,2,0.5,20.8,-16.770871072,10.4,0.2
8259,Kurt Suzuki,WSN,Free Agency,NL East,2,-0.1,9.9,-10.403971531520002,4.95,-0
8267,Chris Iannetta,COL,Free Agency,NL West,1,0.2,4.2,-2.257351680000001,4.2,0.2
8302,JC Ramirez,LAA,Waivers,AL West,3,-2.6,9.2,-30.995244972576,3.0666666666666664,-0.9
8362,Homer Bailey,KCR,Free Agency,AL Central,1,-0.5,23,-26.941741568,23,-0.5
8370,Dustin Pedroia,BOS,Amateur Draft,AL East,3,-2,39.2,-55.731571454425605,13.066666666666668,-0.7
8392,Daniel Descalso,CHC,Free Agency,NL Central,2,0.4,3.9,-0.7735158560000004,1.95,0.2
